tile,frame,n_px,mean_resid,mean_ctx,mean_ab
E12_N44,F22_044506_2244_XI_44N345W,711,0.003252093959647278,111.13369841112869,0.008342071905921145
E12_N44,G01_018555_2263_XI_46N345W,60,0.009167566668242207,142.31282552083334,0.014912495508906432
E12_N44,G06_020401_2244_XN_44N344W,771,-0.0019624266991239148,118.65547862962062,0.003969184515489715
E12_N44,G14_023803_2250_XN_45N347W,11694,-0.0009249351639144284,130.02032868418098,0.002446116948028531
E12_N44,G16_024647_2264_XI_46N345W,1200,0.00020710078788533168,131.59724365234376,0.005991970665630409
E12_N44,G17_024713_2277_XN_47N347W,14565,-0.0011685901164581504,123.41802225476313,0.005355321193807791
E12_N44,G17_025003_2300_XN_50N345W,3641,-0.003885119552450049,119.44265236627987,0.0031941609026800576
E12_N44,G18_025069_2250_XN_45N347W,4241,0.0013058347665374174,143.9907335939342,0.005114556781971642
E12_N44,G18_025148_2290_XN_49N344W,19130,-0.00018665237983415508,124.89260518083508,0.012184490546296757
E12_N44,G18_025425_2271_XI_47N346W,97802,0.001464679329257878,121.5417068833108,0.012811366816487183
E12_N44,G19_025636_2267_XI_46N345W,56,-0.0022350277488073305,137.1287841796875,0.0036039966871612705
E12_N44,G22_026836_2261_XI_46N345W,101677,-0.002584409863286411,121.40487551111609,0.002489814601428061
E12_N44,J01_045126_2244_XI_44N345W,68652,-0.0005816527545421895,121.3119918039988,0.0026560912890752344
E12_N44,J01_045139_2268_XI_46N346W,216118,0.000773547963259083,134.88501740892852,0.019145132539604003
E12_N44,J05_046550_2228_XI_42N346W,1416,-0.00026143452844080723,120.78261070466985,0.005991584026205434
E12_N44,J05_046906_2268_XI_46N346W,16816,-0.0003782250177199544,104.50575275221516,0.0010496009235119884
E12_N44,J14_050176_2232_XN_43N344W,41877,-0.0006368046680980109,88.43416762650888,0.0009188614650557182
E12_N44,J16_051099_2232_XN_43N344W,19184,-0.0009456617321127787,102.34498923256359,0.002209966393126203
E12_N44,J17_051310_2260_XI_46N345W,2865,-0.0014901956585520017,147.48588432591623,0.0013212390561152516
E12_N44,J19_052088_2271_XN_47N347W,56,-0.0020561283023155887,118.05876813616071,0.0020222427738190163
E12_N44,J20_052589_2280_XN_48N344W,11277,0.0053533365690255855,117.86547338471003,0.02278143426916683
